HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
KZGNTAKE    ,2013-11-06 04:11:09,2013-11-01 09:46:43,6800,CEP8,CP1843    ,0000,00000000,U517,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B1D04,CEPX.BEX,00000000,2,  ,2,2,A31NS0FJ    ,2,2,1,2013-11-06 05:10:32,5,114.407
KZGNTDUE    ,2013-11-06 05:05:11,2013-11-01 09:40:41,6800,CEP8,CP1843    ,0000,00000000,U517,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B3E03,CEPX.BEX,00000000,2,  ,2,2,A31NRV9Q    ,2,2,1,2013-11-06 06:04:14,5,115.408
KZGNTH7E    ,2013-11-06 04:14:47,2013-11-01 09:40:27,6800,CEP8,CP1843    ,0000,00000000,U517,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B5A04,CEPX.BEX,00000000,2,  ,2,2,A31NRVZW    ,2,2,1,2013-11-06 05:10:32,5,114.572
KZGNTX1E    ,2013-11-06 04:36:12,2013-11-01 09:41:41,6800,CEP8,CP1843    ,0000,00000000,U517,B5QX,1030104040J1J1    10,   0  0,58,33,E30M,0B0303,CEPX.BEX,00000000,2,  ,2,2,A31NQTP0    ,2,2,1,2013-11-06 05:10:33,5,114.908
KZGNTZ3E    ,2013-11-06 05:33:48,2013-11-01 09:39:03,6800,CEP8,CP1843    ,0000,00000000,U517,B5QX,103010A0A0J1J1    10,   0  0,58,33,E30M,0B3304,CEPX.BEX,00000000,2,  ,2,2,A31NKQ9K    ,2,2,1,2013-11-06 07:13:07,5,115.912
KZGNA78E    ,2013-11-06 07:41:11,2013-11-01 09:16:51,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3904,CEPX.BAX,00000000,2,  ,2,2,A37268MA    ,2,1,1,2013-11-06 09:04:43,5,118.405
KZGNA79E    ,2013-11-06 05:22:05,2013-11-01 09:17:39,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5903,CEPX.BBX,00000000,2,  ,2,2,A3726A1R    ,2,1,1,2013-11-06 06:04:15,5,116.074
KZGNA7BE    ,2013-11-06 07:33:48,2013-11-01 09:29:26,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0204,CEPX.BBX,00000000,2,  ,2,2,A35VPZJB    ,2,1,1,2013-11-06 08:10:06,5,118.072
KZGNA7DE    ,2013-11-05 23:43:30,2013-11-01 07:59:43,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1303,CEPX.BDX,00000000,2,  ,2,2,A35VPTVT    ,2,1,1,2013-11-06 01:23:29,4,111.729
KZGNA7EE    ,2013-11-06 05:50:26,2013-11-01 09:15:25,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1605,CEPX.BAX,00000000,2,  ,2,2,A35VQMKT    ,2,1,1,2013-11-06 07:13:03,5,116.583
KZGNA7GE    ,2013-11-06 02:56:14,2013-11-01 08:12:04,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1505,CEPX.BCX,00000000,2,  ,2,2,A35H3ELE    ,2,1,1,2013-11-06 04:22:45,5,114.736
KZGNA7JE    ,2013-11-06 02:00:18,2013-11-01 08:46:13,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5602,CEPX.BCX,00000000,2,  ,2,2,A35VPZHB    ,2,1,1,2013-11-06 03:19:21,5,113.234
KZGNA7KE    ,2013-11-06 04:18:45,2013-11-01 08:44:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1F05,CEPX.BCX,00000000,2,  ,2,2,A35VPZQP    ,2,1,1,2013-11-06 05:10:32,5,115.573
KZGNA7ME    ,2013-11-06 06:59:14,2013-11-01 09:15:11,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1D02,CEPX.BAX,00000000,2,  ,2,2,A35VPV00    ,2,1,1,2013-11-06 08:10:06,5,117.734
KZGNA7NE    ,2013-11-06 03:26:55,2013-11-01 08:13:13,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2F05,CEPX.BDX,00000000,2,  ,2,2,A35VEJ6A    ,2,1,1,2013-11-06 04:22:45,5,115.228
KZGNA7PE    ,2013-11-06 03:37:33,2013-11-01 08:12:59,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0605,CEPX.BCX,00000000,2,  ,2,2,A35H1ZAJ    ,2,1,1,2013-11-06 04:22:47,5,115.409
KZGNA7RE    ,2013-11-06 06:50:40,2013-11-01 08:45:57,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6502,CEPX.BCX,00000000,2,  ,2,2,A35VPTVW    ,2,1,1,2013-11-06 08:10:04,5,118.078
KZGNA7SE    ,2013-11-06 01:52:13,2013-11-01 08:08:31,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6804,CEPX.BDX,00000000,2,  ,2,2,A35VPZMX    ,2,1,1,2013-11-06 03:19:21,5,113.728
KZGNA7UE    ,2013-11-06 06:43:17,2013-11-01 09:08:50,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3902,CEPX.BAX,00000000,2,  ,2,2,A35VPZN1    ,2,1,1,2013-11-06 08:10:05,5,117.574
KZGNA7VE    ,2013-11-06 02:10:19,2013-11-01 08:16:43,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1304,CEPX.BDX,00000000,2,  ,2,2,A35VQMJF    ,2,1,1,2013-11-06 03:19:21,5,113.893
KZGNA7ZE    ,2013-11-06 05:48:06,2013-11-01 08:43:26,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5904,CEPX.BCX,00000000,2,  ,2,2,A35VQMH6    ,2,1,1,2013-11-06 07:13:06,5,117.078
KZGNA80E    ,2013-11-06 03:27:10,2013-11-01 08:42:53,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3F05,CEPX.BCX,00000000,2,  ,2,2,A36QFL6W    ,2,1,1,2013-11-06 04:22:45,5,114.738
KZGNA9LE    ,2013-11-06 05:57:23,2013-11-01 08:42:37,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6404,CEPX.BCX,00000000,2,  ,2,2,A35H3EA0    ,3,2,1,2013-11-06 07:13:05,5,117.246
KZGNAAME    ,2013-11-06 03:40:44,2013-11-01 08:06:48,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6A01,CEPX.BDX,00000000,2,  ,2,2,A35VPZNF    ,2,1,1,2013-11-06 04:22:45,5,115.565
KZGNAANE    ,2013-11-06 02:20:01,2013-11-01 08:45:41,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6401,CEPX.BCX,00000000,2,  ,2,2,A36QFKD9    ,2,1,1,2013-11-06 03:18:06,5,113.572
KZGNAASE    ,2013-11-06 04:38:49,2013-11-01 08:54:38,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1D03,CEPX.BCX,00000000,2,  ,2,2,A3727AYY    ,2,1,1,2013-11-06 06:04:15,5,115.736
KZGNAAVE    ,2013-11-06 11:45:26,2013-11-01 08:00:27,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0705,CEPX.BDX,00000000,2,  ,2,2,A35VQKZ0    ,2,1,1,2013-11-06 12:58:03,5,123.749
KZGNAD0E    ,2013-11-06 05:18:15,2013-11-01 09:43:54,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0904,CEPX.BEX,00000000,2,  ,2,2,A36QFKQ6    ,2,1,1,2013-11-06 06:04:14,5,115.572
KZGNAERE    ,2013-11-06 00:51:37,2013-11-01 08:07:40,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040Z1J1    10,   0  0,51,14,E30M,0B0701,CEPX.BDX,00000000,2,  ,2,2,A35H1ZE5    ,2,1,1,2013-11-06 02:32:42,5,112.732
KZGNAESE    ,2013-11-06 00:26:06,2013-11-01 08:12:17,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040Z1J1    10,   0  0,51,14,E30M,0B1604,CEPX.BCX,00000000,2,  ,2,2,A35H1ZWM    ,2,1,1,2013-11-06 01:23:30,5,112.230
KZGN9WJE    ,2013-11-06 04:09:07,2013-11-01 08:44:49,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0102,CEPX.BCX,00000000,2,  ,2,2,A35H1ZQD    ,2,1,1,2013-11-06 05:10:32,5,115.405
KZGN9WKE    ,2013-11-06 02:20:42,2013-11-01 08:17:10,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5601,CEPX.BDX,00000000,2,  ,2,2,A36QFLC0    ,3,2,1,2013-11-06 03:18:06,5,114.059
KZGN9WLE    ,2013-11-06 04:09:25,2013-11-01 07:55:12,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0105,CEPX.BFX,00000000,2,  ,2,2,A371YBJ1    ,4,3,1,2013-11-06 05:10:33,5,116.237
KZGN9WME    ,2013-11-06 02:02:48,2013-11-01 09:49:02,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E30M,0B2303,CEPX.BEX,00000000,2,  ,2,2,A36QFKSQ    ,2,1,1,2013-11-06 03:18:04,5,112.229
KZGN9WNE    ,2013-11-06 06:35:15,2013-11-01 08:51:07,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0 11,51,14,E30M,0B6302,CEPX.BAX,00000000,2,  ,2,2,A31NYL6W    ,2,1,1,2013-11-06 08:10:05,5,117.735
KZGN9WPE    ,2013-11-06 06:26:50,2013-11-01 09:32:46,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2103,CEPX.BBX,00000000,2,  ,2,2,A35VQKEV    ,2,1,1,2013-11-06 07:13:05,5,116.901
KZGN9WSE    ,2013-11-06 06:55:54,2013-11-01 09:21:09,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B4E04,CEPX.BBX,00000000,2,  ,2,2,A31NYFPE    ,2,1,1,2013-11-06 08:09:58,5,117.579
KZGN9WTE    ,2013-11-06 06:33:36,2013-11-01 09:19:22,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5D02,CEPX.BBX,00000000,2,  ,2,2,A35H3FD0    ,2,1,1,2013-11-06 08:10:00,5,117.237
KZGN9X0E    ,2013-11-06 04:42:39,2013-11-01 09:28:10,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E30M,0B4002,CEPX.BBX,00000000,2,  ,2,2,A37268PG    ,3,2,1,2013-11-06 06:04:15,5,115.241
KZGN9X1E    ,2013-11-06 07:28:16,2013-11-01 09:33:28,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2201,CEPX.BBX,00000000,2,  ,2,2,A37269EG    ,3,2,1,2013-11-06 08:10:02,5,117.913
KZGN9X2E    ,2013-11-06 06:47:46,2013-11-01 08:52:58,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3D02,CEPX.BAX,00000000,2,  ,2,2,A3726951    ,3,2,1,2013-11-06 08:10:00,5,117.913
KZGN9X3E    ,2013-11-06 05:29:11,2013-11-01 09:24:45,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5805,CEPX.BBX,00000000,2,  ,2,2,A37268LF    ,3,2,1,2013-11-06 06:04:14,5,116.074
KZGN9X4E    ,2013-11-06 06:40:47,2013-11-01 09:26:51,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0F03,CEPX.BBX,00000000,2,  ,2,2,A36QFLNW    ,3,2,1,2013-11-06 08:10:04,5,117.232
KZGN9X5E    ,2013-11-06 04:38:10,2013-11-01 08:53:44,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3302,CEPX.BAX,00000000,2,  ,2,2,A35H3EQ6    ,3,2,1,2013-11-06 05:10:32,5,115.740
KZGN9X6E    ,2013-11-06 05:58:27,2013-11-01 09:13:48,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0604,CEPX.BAX,00000000,2,  ,2,2,A36QFLKV    ,3,2,1,2013-11-06 07:13:07,5,116.744
KZGN9X8E    ,2013-11-06 07:56:12,2013-11-01 09:31:46,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1E04,CEPX.BBX,00000000,2,  ,2,2,A36QFJG1    ,3,2,1,2013-11-06 09:08:49,5,118.407
KZGN9X9E    ,2013-11-06 05:32:30,2013-11-01 09:17:55,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E30M,0B5B04,CEPX.BBX,00000000,2,  ,2,2,A37268L3    ,3,2,1,2013-11-06 07:13:03,5,116.243
KZGN9XAE    ,2013-11-06 04:38:44,2013-11-01 09:34:17,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B4902,CEPX.BBX,00000000,2,  ,2,2,A36QFK17    ,3,2,1,2013-11-06 06:04:15,5,115.074
KZGN9ZJE    ,2013-11-06 07:53:16,2013-11-01 07:58:07,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1705,CEPX.BFX,00000000,2,  ,2,2,A37269HJ    ,2,1,1,2013-11-06 09:12:58,5,119.919
KZGN9ZKE    ,2013-11-06 05:07:56,2013-11-01 09:23:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6A05,CEPX.BAX,00000000,2,  ,2,2,A3726B34    ,2,1,1,2013-11-06 06:04:15,5,115.743
KZGN9ZLE    ,2013-11-06 05:45:00,2013-11-01 08:50:49,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6901,CEPX.BAX,00000000,2,  ,2,2,A3726986    ,3,2,1,2013-11-06 07:13:05,5,116.903
KZGN9ZME    ,2013-11-06 08:04:31,2013-11-01 09:30:16,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0505,CEPX.BBX,00000000,2,  ,2,2,A35H1ZMX    ,2,1,1,2013-11-06 09:12:58,5,118.571
KZGN9ZNE    ,2013-11-06 08:44:51,2013-11-01 09:20:38,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2505,CEPX.BBX,00000000,2,  ,2,2,A36QFKQF    ,2,1,1,2013-11-06 10:08:48,5,119.403
KZGN9ZRE    ,2013-11-06 06:38:56,2013-11-01 09:24:27,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6405,CEPX.BBX,00000000,2,  ,2,2,A36QFJME    ,2,1,1,2013-11-06 08:10:00,5,117.241
KZGN9ZVE    ,2013-11-06 12:34:23,2013-11-01 09:28:55,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5902,CEPX.BEX,00000000,2,  ,2,2,A36QFKAK    ,2,1,1,2013-11-06 14:06:05,5,123.091
KZGN9ZWE    ,2013-11-06 07:01:12,2013-11-01 09:27:05,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1102,CEPX.BBX,00000000,2,  ,2,2,A36QFKQC    ,2,1,1,2013-11-06 08:10:04,5,117.568
KZGN9ZXE    ,2013-11-06 07:15:03,2013-11-01 09:20:23,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2105,CEPX.BBX,00000000,2,  ,2,2,A36QFKT6    ,2,1,1,2013-11-06 08:10:05,5,117.911
KZGN7Y4E    ,2013-11-06 03:56:57,2013-11-01 07:52:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3C01,CEPX.BFX,00000000,2,  ,2,2,A35VPV0Q    ,2,1,1,2013-11-06 05:10:32,5,116.076
KZGN7Y5E    ,2013-10-24 00:30:27,2013-10-19 09:46:50,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E24M,0B2B04,CEP1.1TX,00000000,1,  ,0,0,A35H1Z4D    ,3,2,1,2013-10-24 01:08:38,5,110.727
KZGN7Y8E    ,2013-11-06 02:55:33,2013-11-01 08:41:01,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0 11,51,14,E30M,0B3E04,CEPX.BCX,00000000,2,  ,2,2,A35VPVHB    ,2,1,1,2013-11-06 04:22:47,5,114.242
KZGN7Y9E    ,2013-11-06 01:45:18,2013-11-01 08:41:12,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3204,CEPX.BCX,00000000,2,  ,2,2,A35VPYGB    ,2,1,1,2013-11-06 03:18:04,5,113.068
KZGN7YBE    ,2013-10-23 21:50:26,2013-10-19 08:47:03,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E24G,080102,CEP1.1TX,00000000,1,  ,0,0,A35VPV18    ,2,1,1,2013-10-23 22:38:23,4,109.056
KZGN7YEE    ,2013-11-06 02:52:15,2013-11-01 08:57:36,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2503,CEPX.BCX,00000000,2,  ,2,2,A35VQMCB    ,2,1,1,2013-11-06 04:22:46,5,113.911
KZGN7YWE    ,2013-11-06 04:38:36,2013-11-01 07:54:07,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5704,CEPX.BFX,00000000,2,  ,2,2,A36QFL5V    ,3,2,1,2013-11-06 05:10:32,5,116.741
KZGN7Z1E    ,2013-11-06 03:53:06,2013-11-01 08:48:33,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B2B02,CEPX.BCX,00000000,2,  ,2,2,A35H3E4F    ,3,2,1,2013-11-06 05:10:32,5,115.076
KZGN7ZGE    ,2013-10-24 05:35:15,2013-10-19 08:30:35,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E24A,053303,CEP1.1TX,00000000,1,  ,0,0,A37268LC    ,3,2,1,2013-10-24 06:14:52,5,117.078
KZGN7ZJE    ,2013-11-06 04:54:11,2013-11-01 09:39:54,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3A01,CEPX.BEX,00000000,2,  ,2,2,A35H3E5E    ,4,3,1,2013-11-06 06:04:15,5,115.238
KZGN7ZLE    ,2013-11-06 05:32:39,2013-11-01 09:17:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5901,CEPX.BAX,00000000,2,  ,2,2,A35H1ZPA    ,3,2,1,2013-11-06 07:13:01,5,116.255
KZGN7ZME    ,2013-11-06 05:22:48,2013-11-01 09:38:33,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3905,CEPX.BEX,00000000,2,  ,2,2,A371YX8J    ,3,2,1,2013-11-06 06:04:14,5,115.737
KZGN7ZRE    ,2013-11-06 00:51:06,2013-11-01 08:57:21,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3903,CEPX.BCX,00000000,2,  ,2,2,A35H3E44    ,3,2,1,2013-11-06 02:28:39,5,111.896
KZGN7ZSE    ,2013-11-06 04:00:21,2013-11-01 08:55:46,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0504,CEPX.BCX,00000000,2,  ,2,2,A35H3E5P    ,3,2,1,2013-11-06 05:10:32,5,115.076
KZGN7ZUE    ,2013-11-06 04:07:12,2013-11-01 09:42:47,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E30M,0B4B02,CEPX.BEX,00000000,2,  ,2,2,A35VPW1B    ,3,2,1,2013-11-06 05:10:32,5,114.407
KZGN7ZVE    ,2013-11-06 02:03:27,2013-11-01 08:49:17,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3F04,CEPX.BCX,00000000,2,  ,2,2,A371Y7B8    ,3,2,1,2013-11-06 03:18:04,5,113.236
KZGN7ZWE    ,2013-11-06 03:16:15,2013-11-01 08:41:49,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1302,CEPX.BCX,00000000,2,  ,2,2,A36QFL70    ,3,2,1,2013-11-06 04:22:46,5,114.574
KZGN7ZYE    ,2013-11-06 03:11:49,2013-11-01 08:47:36,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0 11,51,14,E30M,0B0402,CEPX.BCX,00000000,2,  ,2,2,A37268P7    ,3,2,1,2013-11-06 04:22:47,5,114.403
KZGN9VRE    ,2013-11-06 03:47:08,2013-11-01 09:43:04,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3B05,CEPX.BEX,00000000,2,  ,2,2,A35VQL6N    ,2,1,1,2013-11-06 05:10:32,5,114.068
KZGN9W4E    ,2013-11-06 06:34:55,2013-11-01 09:50:27,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B1105,CEPX.BEX,00000000,2,  ,2,2,A36QFK0T    ,3,2,1,2013-11-06 08:10:06,5,116.741
KZGN9W5E    ,2013-11-06 06:12:14,2013-11-01 09:47:47,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B0804,CEPX.BEX,00000000,2,  ,2,2,A35H3E5T    ,3,2,1,2013-11-06 07:13:03,5,116.407
KZGN9W6E    ,2013-10-24 01:10:41,2013-10-19 08:06:41,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E246,031001,CEP1.1TX,00000000,1,  ,0,0,A371Y7AP    ,3,2,1,2013-10-24 01:43:31,5,113.066
KZGN9W7E    ,2013-11-06 07:32:09,2013-11-01 08:47:07,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B4E01,CEPX.BCX,00000000,2,  ,2,2,A3726B3X    ,3,2,1,2013-11-06 08:09:58,5,118.750
KZGN9WAE    ,2013-11-06 06:24:33,2013-11-01 08:50:33,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5C05,CEPX.BAX,00000000,2,  ,2,2,A35H3E8C    ,3,2,1,2013-11-06 07:13:06,5,117.566
KZGN9WBE    ,2013-10-23 22:49:29,2013-10-19 08:05:44,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E24M,0B1702,CEP1.1TX,00000000,1,  ,0,0,A36QFLL1    ,3,2,1,2013-10-23 23:57:06,4,110.729
KZGN9WDE    ,2013-11-06 02:35:50,2013-11-01 08:11:31,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,103010A0A0J1J1    10,   0  0,51,14,E30M,0B6304,CEPX.BCX,00000000,2,  ,2,2,A35H3E5F    ,3,2,1,2013-11-06 03:18:05,5,114.405
KZGN9WHE    ,2013-11-06 02:52:30,2013-11-01 07:58:22,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0 11,51,14,E30M,0B3D03,CEPX.BFX,00000000,2,  ,2,2,A35VPZ4T    ,3,2,1,2013-11-06 04:22:45,5,114.902
KZGNA05E    ,2013-11-06 08:20:08,2013-11-01 09:25:17,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6701,CEPX.BBX,00000000,2,  ,2,2,A372699S    ,2,1,1,2013-11-06 09:12:58,5,118.914
KZGNA06E    ,2013-11-06 06:21:13,2013-11-01 09:26:37,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3B03,CEPX.BBX,00000000,2,  ,2,2,A36QFL7R    ,2,1,1,2013-11-06 07:13:05,5,116.910
KZGNA1NE    ,2013-11-06 06:39:08,2013-11-01 09:25:01,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B5B02,CEPX.BBX,00000000,2,  ,2,2,A35H3F7H    ,2,1,1,2013-11-06 08:10:05,5,117.235
KZGNA2DE    ,2013-11-06 07:10:25,2013-11-01 09:16:07,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B3101,CEPX.BAX,00000000,2,  ,2,2,A35H1YMB    ,2,1,1,2013-11-06 08:10:05,5,117.905
KZGNA2EE    ,2013-11-06 05:02:46,2013-11-01 09:18:31,6800,CEP8,CP1843    ,0000,00000000,U516,B5QX,1030104040J1J1    10,   0  0,51,14,E30M,0B6801,CEPX.BBX,00000000,2,  ,2,2,A371YC0P    ,2,1,1,2013-11-06 06:04:15,5,115.737
